site_id,site_name,latitude,longitude
W2284,GF,21.930450,39.122198
W4037,RT,21.307570,39.684420
W4038,RT,21.334360,39.720240
W5314,GF,22.288910,39.117303
W5367,GF,21.283400,41.366600
W5365,GF,21.500410,41.142500
W3214,GF,20.012100,41.161200
W3207,GF,20.207000,41.399000
W6030,IBS,22.420180,39.190400
W5539,RT,21.398615,39.803373
W6458,RT,21.377263,39.801142
W6555,GF,21.492738,39.365977
W6394,GF,21.496737,39.348078
W6009,IBS,21.517300,39.245900
W6110,IBS,21.517300,39.245900
W6524,IBS,21.616700,39.156400
W5723,RT,21.665215,39.127158
W6292,GF,21.692447,39.346320
W6339,GF,21.558697,39.955493
W4004,RT,21.421217,39.822825
W4283,GF,21.705622,39.203262
W5787,GF,21.801800,39.040200
W2974,IBS,21.420900,39.823100
W2401,RT,21.397977,39.808640
W1077,GF,21.070800,40.386400
W1020,GF,21.077800,40.401100
W1312,GF,21.278100,40.758150
W1306,GF,21.060739,40.418689
W2538,GF,21.095097,40.320305
W1261,GF,21.275900,40.720800
W3004,GF,20.238623,41.312505
W6195,RT,21.475617,39.955693
W2379,GF,21.459355,39.891811
W5588,WM,21.421295,39.822801
W2751,GF,21.186988,39.603317
W4915,GF,22.523780,39.117305
W4914,GF,22.530813,39.097442
W4205,RT,21.612591,39.191498
W4035,RT,21.460010,39.926570
W4916,GF,22.535145,39.124540
W2783,GF,22.788800,39.794200
W2043,RT,21.412097,39.801594
W4931,GF,21.337733,39.805829
W2441,GF,21.464545,39.969371
W4071,RT,21.422852,39.794670
W3825,GF,21.611929,39.206804
W3575,RT,21.689333,39.209861
W4468,GF,21.648740,40.386180
W2708,GF,22.406540,39.348170
W2709,GF,22.447790,39.445700
W3232,GF,19.742600,41.908600
W5680,GF,19.896405,41.061263
W2476,RT,21.432720,39.858633
W3069,GF,21.635384,39.109757
W5443,GF,21.672000,39.871400
W3926,GF,21.674698,39.835567
W6218,GF,21.606665,39.108360
W5713,RT,21.774478,39.209820
W6567,RT,21.873322,39.191708
W3428,RT,21.755422,39.146703
W4078,RT,21.499200,39.938200
W1351,GF,21.050300,40.391100
W1076,GF,21.053388,40.370630
W3074,GF,21.630450,39.111567
W5576,GF,21.518016,39.798420
W2955,IBS,21.521500,39.156400
W5534,RT,21.438718,39.860843
W2871,RT,21.613753,39.175745
W2822,GF,21.792713,39.138738
W5689,GF,21.353435,40.491002
W5347,GF,21.961800,39.953200
W3614,RT,21.364325,39.773130
W5332,GF,22.142560,39.399890
W2307,GF,21.629721,39.204875
W2702,GF,21.905520,39.341647
W3233,GF,19.657300,41.900700
W6223,GF,21.473172,39.976743
W3143,RT,21.647197,39.700252
W2455,GF,21.474083,39.821740
W3383,RT,21.394823,39.895220
W5799,RT,21.637835,39.137675
W2297,RT,21.610488,39.237040
W2285,GF,21.698668,39.235868
W6425,RT,21.805710,39.086780
W4580,GF,21.851493,38.999182
W2734,GF,22.400000,39.198700
W5569,GF,19.462880,41.962313
W2960,IBS,21.770900,39.131600
W2071,RT,21.404045,39.875322
W4031,GF,21.254550,39.832510
W1300,GF,21.435780,40.359424
W3855,RT,21.359953,39.827863
W2582,GF,21.286280,40.388206
W1370,GF,21.521400,40.332000
W5796,GF,21.826300,39.027500
W2212,RT,21.602475,39.168220
W4022,GF,21.300167,39.871295
W6028,RT,21.356537,39.887285
W6513,RT,21.358725,39.891312
W2452,GF,21.508500,39.784500
W2935,IBS,21.601700,39.109400
W5922,RT,21.588700,39.172600
W2225,RT,21.624983,39.212468
W4282,GF,21.939700,39.048100
W5789,GF,21.857900,39.064700
W5361,GF,21.297400,40.807500
W1107,GF,21.400900,40.896200
W5532,GF,19.411322,42.004352
W5607,RT,21.424800,39.804500
W6558,RT,21.386181,39.280006
W4060,RT,21.365878,39.790090
W6395,RT,21.532738,39.307595
W6115,COW,21.928002,39.304830
W5690,GF,21.266029,40.441669
W2957,IBS,21.570500,39.110500
W1682,GF,23.162600,42.471400
W2500,GF,21.459068,40.527633
W2728,GF,23.000100,42.368400
W6536,RT,21.586506,39.211089
W6100,GF,21.770043,39.061088
W3320,GF,19.385825,41.837007
W6145,RT,21.445782,39.343485
W6075,GF,21.451500,39.477100
W3550,GF,21.777824,39.065432
W6547,GF,21.196123,40.591587
W3668,GF,21.206335,40.597163
W4072,GF,18.973468,41.313665
W4266,RT,19.125510,41.077910
W4863,GF,19.804400,41.894100
W1956,GF,19.920327,41.561618
W6356,GF,19.976742,41.436763
W5709,GF,21.295395,39.988415
W3621,GF,21.315197,39.998803
W2398,GF,21.360830,39.897136
W2507,RT,21.243845,40.412032
W5304,GF,21.411500,39.485200
W6461,GF,21.317235,39.866608
W5561,GF,21.317268,39.887938
W5824,GF,21.549508,39.173858
W2324,GF,21.650248,39.126876
W4847,RT,21.685173,39.210125
W6423,RT,21.765420,39.088010
W2934,IBS,21.482819,39.242011
W5711,RT,21.789700,39.181600
W1362,GF,21.047100,40.353100
W1375,GF,21.059800,40.327400
S6074,GF,18.081944,41.620550
W3413,GF,19.181918,41.196143
W3047,GF,19.281800,41.742600
W3087,GF,19.350700,41.816400
W4383,IBS,21.416500,39.767700
W3943,GF,21.295765,39.907703
W3637,RT,21.408968,39.794598
W2504,RT,21.270268,40.402428
W3902,GF,21.441988,40.490393
W5992,RT,21.352570,40.300518
W5301,GF,21.475441,39.329130
W5794,RT,21.517113,39.231516
W5758,GF,21.534795,39.296330
W6415,RT,21.560747,39.191937
W3696,GF,19.099800,41.159800
W5760,RT,21.620825,39.165591
W6378,RT,21.403832,39.769155
W4830,GF,21.791165,39.097602
W6029,IBS,21.437700,39.280200
W6602,IBS,21.508734,39.215722
W6603,IBS,21.508734,39.215722
W5492,RT,21.251315,40.411145
W6072,GF,21.538330,39.395690
W4659,IBS,21.553690,39.124296
W2977,IBS,21.557300,39.183200
W4130,GF,20.186132,41.089800
W6168,RT,21.382350,39.872260
W2908,IBS,21.576900,39.178700
W3154,GF,21.456932,39.395326
W2310,RT,21.499400,39.273440
W1240,GF,21.093401,40.291396
W2023,RT,21.523413,39.188470
W2354,RT,21.444855,39.851486
W2136,RT,21.483100,39.186400
W1112,GF,21.660450,40.460350
W1111,GF,21.692139,40.454986
W5990,GF,21.735000,39.188500
W5763,RT,21.757250,39.184818
W6410,GF,21.758580,39.059750
W4834,RT,21.769940,39.093618
W5712,GF,21.772863,39.163416
W2829,RT,21.596420,39.147633
W6479,RT,21.418963,39.821613
W4062,RT,21.372020,39.794270
W3267,GF,19.178315,41.084342
W4774,GF,19.602400,41.566400
W4772,GF,19.655900,41.584300
W2558,GF,21.349190,40.452130
W5820,GF,21.396756,39.300756
W5444,GF,21.776300,39.653300
W5339,GF,21.792497,39.699188
W6480,RT,21.421252,39.821238
W4691,RT,21.423070,39.820218
W4281,GF,21.452793,40.513945
W5880,GF,21.476353,39.288601
W2122,RT,21.530141,39.167836
W4635,GF,21.655502,39.152225
W5822,GF,21.769125,39.103363
W4077,RT,21.288150,39.233763
W3525,RT,21.385600,39.806000
W5358,GF,21.231100,39.741400
W0087,GF,22.172000,39.627100
W3202,GF,20.554900,41.571800
W3201,GF,20.574900,41.496400
W4593,IBS,21.419600,39.822500
W1091,GF,21.364300,40.352900
W1090,GF,21.385619,40.341388
W5355,GF,21.468400,40.107800
W5735,GF,21.415040,39.769270
W6323,RT,21.457218,40.027440
W4398,IBS,21.421220,39.821800
W2121,RT,21.538023,39.170633
W6362,RT,21.374617,39.720560
W4135,GF,21.664797,39.155282
W4567,GF,21.667691,39.150433
W3560,COW,21.715363,39.098557
W2280,GF,21.756853,39.123465
W3377,GF,21.766900,39.192700
W5593,RT,21.460328,39.794156
W3324,RT,21.418627,39.383395
W2003,RT,21.552481,39.169401
W2258,GF,21.693203,39.107047
W5719,RT,21.726545,39.078337
W5705,GF,21.734640,39.124723
W4607,RT,21.762831,39.188113
W3275,RT,21.622178,39.670632
W5485,GF,21.563100,39.885800
W3263,RT,21.287877,39.835558
W5343,GF,21.940190,39.738918
W5738,RT,21.595242,39.212542
W2899,GF,21.693843,39.142827
W4889,GF,19.552000,41.275100
W4576,IBS,21.423100,39.819400
W5582,GF,21.305882,40.467748
W4597,IBS,21.420700,39.822000
W4397,IBS,21.421100,39.821800
W3415,GF,21.563738,39.798425
W5592,GF,21.478651,39.998063
W6371,RT,21.476468,39.372351
W2323,GF,21.635970,39.147737
W6494,GF,21.658478,39.113727
W5338,GF,21.755802,39.639918
W3784,GF,21.536392,39.348948
W4770,GF,19.726986,41.490023
W3203,GF,20.302300,41.798400
W5538,RT,21.434208,39.830873
W6576,GF,21.416764,39.276030
W5598,RT,21.436700,39.835200
W2440,GF,21.365800,39.803800
W5591,RT,21.449203,39.964701
W1319,GF,21.443100,40.266900
W1246,GF,21.451300,40.249200
W4381,IBS,21.420400,39.821900
W2983,IBS,21.420700,39.821700
W2253,GF,21.671966,39.125945
W5357,GF,21.706181,39.099665
W5969,RT,21.473075,39.223074
W3307,GF,21.500340,39.368484
W4241,GF,21.506820,39.239360
W6053,GF,21.225772,40.403765
W5535,GF,21.472878,39.904666
W2437,GF,21.368462,39.826455
W6370,RT,21.476758,39.352618
W2603,GF,21.416062,39.823202
W4003,RT,21.425108,39.822201
W3604,RT,21.452900,39.856300
W4662,RT,21.426202,39.823285
W2619,GF,21.420978,39.832080
W2611,GF,21.416897,39.828118
W2281,GF,21.578863,39.121003
W2296,RT,21.617553,39.148383
W6422,RT,21.621000,39.151000
W4476,RT,21.380923,39.770533
W6369,GF,21.479720,39.330113
W3594,RT,21.515982,39.265568
W4941,GF,21.517160,39.153530
W3683,GF,21.351800,40.880900
W5362,GF,21.359000,40.851000
W0003,GF,22.093420,39.817670
W0025,swapped,#N/A,#N/A
W2664,GF,21.423308,39.821165
W4039,RT,21.419625,39.825113
W2453,RT,21.379830,39.794623
W2243,GF,21.606818,39.154677
W4321,RT,21.416303,39.829957
W4056,RT,21.345191,39.913508
W2261,GF,21.597171,39.119246
W3718,GF,21.874002,39.177623
W3425,RT,21.484798,39.296687
W2715,GF,21.812900,40.948300
W2716,GF,21.924500,41.082400
W0084,GF,22.133600,39.576800
W3265,GF,20.158447,40.266778
W3206,GF,20.277800,41.691600
W2554,RT,21.285942,40.432272
W6509,RT,21.349353,39.836233
W2672,GF,21.414825,39.822482
W3264,GF,21.463705,40.441170
W3514,RT,21.478522,39.213267
W4034,RT,21.420297,39.823275
W2451,GF,21.420268,39.832760
W2240,GF,21.578395,39.227743
W5847,RT,21.583192,39.212612
W2242,GF,21.600801,39.137933
W4470,RT,21.400886,39.744615
W5612,GF,21.403006,39.756825
W6553,RT,21.393853,39.295939
W4448,RT,21.538540,39.182330
W3276,GF,19.122187,41.086767
W6324,GF,19.876200,41.579693
W1957,GF,19.969100,41.355200
W2648,WM,21.417892,39.835503
W2088,GF,21.407613,39.778990
W4064,RT,21.487677,39.934422
W1092,GF,21.461792,40.349011
W4519,RT,21.520473,39.239248
W2192,RT,21.567901,39.151375
W6276,RT,21.579302,39.168415
W2241,GF,21.629655,39.138743
W6402,RT,21.631378,39.144772
W3108,GF,21.304045,39.692346
W7062,GF, 21.449269, 40.329619
W3539,GF,21.445300,39.387840
W3221,GF,19.885700,41.387200
W6321,GF,19.943598,41.516635
W4052,GF,21.430423,39.862180
W6530,GF,21.420100,39.261000
W6489,RT,21.444060,39.966842
W5971,RT,21.493250,39.941090
W2064,RT,21.430472,39.832968
W5974,WM,21.420317,39.825475
W5687,RT,21.580298,39.234972
W6450,RT,21.423215,39.827185
W2207,GF,21.721908,39.150303
W6593,RT,21.656285,39.620432
W4673,RT,21.427407,39.815157
W5999,WM,21.420215,39.826745
W3058,GF,18.211780,41.535882
W0083,GF,22.117000,39.507800
W6200,GF,21.411765,39.421280
W5536,GF,21.473809,39.918386
W6442,RT,21.454930,40.009380
W2436,GF,21.462013,39.948906
W4011,RT,21.422582,39.824853
W4339,RT,21.414943,39.822415
W6413,GF,21.507460,39.302020
W6358,GF,21.567443,39.126822
W5986,RT,21.423750,39.826300
W4401,RT,21.739977,39.140790
W6528,GF,21.796615,39.065452
W3423,RT,21.791988,39.091317
W6573,RT,21.629885,39.683647
W4107,GF,21.422388,39.288625
W5540,RT,21.371698,39.790250
W3097,GF,21.324535,39.704710
W4019,RT,21.426196,39.826660
W4014,RT,21.425128,39.828795
W2681,WM,21.422973,39.834713
W6414,GF,21.570055,39.134662
W3916,GF,21.425720,39.829703
W4274,IBS,21.680000,39.111000
W4270,IBS,21.680895,39.111223
W3857,RT,21.502385,39.961642
W5786,GF,21.767828,39.055627
W5638,GF,19.916595,40.732247
W3635,RT,21.432948,39.766293
W2385,RT,21.437150,39.765326
W4330,RT,21.458483,39.970551
W4496,RT,21.452720,39.970298
W2320,GF,21.439031,39.300325
W4219,RT,21.453870,39.302542
W2621,GF,21.420330,39.828100
W4729,IBS,21.422115,39.825419
W4677,RT,21.422591,39.822669
W4460,IBS,21.422400,39.823100
W4857,RT,21.792037,39.130625
W3797,RT,21.884606,39.190453
W4185,GF,21.434963,39.305447
W3288,GF,21.400457,39.450692
W3427,GF,21.415797,39.290561
W5691,Dismantled,#N/A,#N/A
W3204,GF,20.457400,41.614100
W4208,RT,21.258007,40.418887
W4090,RT,21.420022,39.827123
W4059,RT,21.424938,39.769496
W3792,RT,21.432605,39.250257
W2295,GF,21.433112,39.356457
W4475,GF,21.476585,40.029210
W5900,WM,21.420680,39.823730
W4009,GF,21.421722,39.823268
W4012,RT,21.427087,39.825598
W4663,RT,21.424843,39.821948
W6044,IBS,21.556100,39.185500
W6104,IBS,21.557810,39.184552
W2248,GF,21.390325,39.420347
W3336,GF,21.313900,39.238870
W4660,RT,21.427038,39.825125
W3001,GF,20.401100,41.596100
W2433,GF,21.401868,39.785101
W4331,RT,21.405391,39.785478
W2356,GF,21.519300,40.129800
W6361,GF,21.519093,40.105427
W3542,RT,21.493840,39.286730
W3705,GF,21.527838,39.255800
W2638,WM,21.420120,39.825440
W2246,GF,21.414848,39.362050
W2601,GF,21.422123,39.821887
W3254,RT,21.775820,39.158797
W3002,GF,20.072150,41.472717
W3669,RT,21.239227,40.401230
W4458,RT,21.267290,40.384337
W5489,RT,21.277218,40.414542
W2081,GF,21.379342,39.511828
W2666,GF,21.420845,39.829590
W6488,RT,21.472435,39.923840
W3537,GF,21.466148,39.373412
W4088,RT,21.423415,39.827140
W2632,GF,21.424178,39.814080
W4087,RT,21.421725,39.827392
W2129,RT,21.500260,39.183450
W2978,IBS,21.547300,39.142800
W3905,GF,21.456213,39.876130
W3194,WM,21.420202,39.825073
W3527,GF,21.574196,39.291266
W1243,GF,21.213700,40.821900
W1214,GF,21.217992,40.748371
W1812,GF,20.063007,41.455082
W2419,RT,21.433780,39.788456
W3748,RT,21.466028,39.961227
W4089,RT,21.421100,39.826000
W2639,GF,21.418957,39.827205
W5584,RT,21.480775,39.950648
W2321,GF,21.430062,39.256815
W5589,RT,21.468885,39.953783
W2330,RT,21.446707,39.256272
W2150,RT,21.447695,39.201433
W6451,RT,21.423508,39.824968
W2739,GF,21.219308,40.549605
W5555,RT,19.132738,41.078308
W1958,GF,19.925400,41.607400
W5875,GF,21.266600,39.176400
W5519,GF,21.476563,39.940601
W4261,RT,21.465600,39.957300
W3197,RT,21.445340,40.481853
W6516,RT,21.488217,39.931003
W5543,RT,21.424645,39.828785
W6046,RT,21.362182,39.885122
W4002,RT,21.424943,39.823467
W7056,GF,21.163040,39.866050
W5658,GF,20.643200,40.866800
W5568,GF,18.734558,41.413368
W3217,GF,19.964400,41.625200
W5095,GF,21.331118,39.206423
W2587,GF,21.341765,40.343705
W2624,GF,21.419222,39.823335
W5587,RT,21.467605,39.943175
W6449,RT,21.472198,39.938842
W5765,GF,21.543916,39.224340
W5750,RT,21.588760,39.206660
W5586,RT,21.458953,39.936685
W2431,GF,21.465602,39.934028
W6051,GF,21.543398,39.174662
W1071,GF,21.103400,40.778758
W2057,RT,21.432252,39.828195
W3657,RT,21.495000,39.877100
W5581,RT,21.507558,39.883780
W4015,WM,21.422725,39.828047
W4005,GF,21.428882,39.829340
W2420,RT,21.446666,39.859325
W3658,RT,21.448800,39.856000
W3910,GF,21.561943,39.146668
W3585,GF,21.189062,39.268727
W2893,GF,21.318471,39.232188
W2473,GF,21.459693,39.959953
W2842,GF,21.468990,39.194746
W5997,WM,21.423673,39.831307
W5628,GF,21.461681,39.916118
W2186,GF,21.563035,39.227883
W5583,RT,21.491900,39.956300
W6453,RT,21.501173,39.949512
W4964,RT,20.061300,41.434800
W4799,GF,19.282707,42.084802
W4183,GF,20.115983,40.290952
W2679,GF,21.424662,39.830490
W5601,GF,21.428035,39.834148
W1331,GF,21.258278,40.334935
W5968,RT,21.424900,39.827900
W5980,GF,21.419732,39.823410
W3247,GF,19.833843,41.545900
W2612,GF,21.425150,39.829938
W4661,RT,21.426543,39.823723
W2070,GF,21.386511,39.825825
W5560,GF,21.411007,39.828237
W6068,GF,21.636435,39.181990
W1087,GF,21.245120,40.348740
W2555,GF,21.250940,40.372878
W5936,GF,21.413370,39.827720
W4925,GF,20.284258,41.648650
W2572,GF,21.263223,40.456021
W3941,Dismantled,#N/A,#N/A
W5700,GF,21.798340,39.151890
W2206,GF,21.388816,39.210200
W6164,GF,21.456497,39.912902
W4097,RT,21.373458,39.800405
W2660,GF,21.411885,39.822938
W2698,GF,21.411542,39.828695
W2517,GF,21.482400,40.488700
W5967,GF,21.413175,39.822110
W6514,GF,21.259953,39.935108
W2573,RT,21.273570,40.434220
W2556,GF,21.354600,40.419800
W5520,GF,21.354850,39.914715
W2828,GF,21.287304,39.262544
W5373,GF,21.506703,40.489273
W4006,GF,21.428147,39.818260
W2620,GF,21.412122,39.821413
W4575,RT,21.426545,39.812325
W5566,RT,21.413660,39.820070
W2048,RT,21.423905,39.812447
W2548,GF,21.256580,40.407168
W2516,GF,21.372109,40.461715
W5481,GF,19.222500,41.504500
W6578,GF,21.725581,39.126963
W4175,RT,21.339710,40.447028
W2551,GF,21.291236,40.406240
W2074,GF,21.383005,39.916015
W2519,GF,21.417640,40.485913
W5495,GF,21.148575,40.513536
W4842,GF,19.439348,41.987062
W6376,GF,21.552490,39.162005
W2510,GF,21.256917,40.390278
W3191,COW,21.386153,39.753798
W6493,IBS,21.419500,39.825900
W5322,GF,21.915500,42.027800
W5493,GF,21.166500,40.488910
W5381,GF,21.248800,42.849500
W6492,IBS,21.419500,39.825900
W4864,GF,19.828900,41.862000
W6491,IBS,21.419500,39.825900
W5480,GF,19.176587,41.538605
W6274,GF,20.095585,41.455102
W3205,GF,20.321700,41.356000
W2414,RT,21.475038,39.785575
W2230,RT,21.511524,39.228339
W6485,IBS,21.419500,39.825900
W2203,GF,21.408121,39.210836
W5482,GF,21.626053,39.675198
W6486,IBS,21.419142,39.824348
W6262,IBS,21.419382,39.824082
W5874,RT,21.552100,39.178990
W6263,RT,21.563121,39.222025
W2233,GF,21.495183,39.223356
W6483,IBS,21.419112,39.824335
W4883,GF,20.306300,41.340400
W2394,RT,21.439063,39.798933
W2515,RT,21.268335,40.427352
W2946,IBS,21.418300,39.825600
W2945,IBS,21.419500,39.825900
W2209,GF,21.362900,39.212200
W2544,GF,21.363413,40.284048
W5326,GF,21.210550,41.628440
W2374,RT,21.446421,39.801773
W2944,IBS,21.419500,39.825900
W2947,IBS,21.419500,39.825900
W2579,GF,21.083400,40.318500
W2943,IBS,21.419500,39.825900
W2942,IBS,21.419500,39.825900
W2013,RT,21.522717,39.176695
W2941,IBS,21.419500,39.825900
W7010,GF,20.626000,41.004300
W3240,GF,20.412800,41.874400
W4314,COW,21.389655,39.756512
W4512,COW,21.390200,39.750100
W2444,GF,21.428837,39.778068
W4388,IBS,21.746100,39.138600
W2580,GF,21.272801,40.452355
W4870,GF,19.858800,41.574300
W6501,IBS,21.746300,39.138700
W4896,GF,19.983395,41.465423
W5623,GF,21.284128,39.822153
W2719,GF,22.254500,41.470200
W2713,GF,21.634700,40.716400
W4945,GF,20.054300,41.424200
W2758,GF,20.161407,40.283352
W4385,IBS,21.489600,39.225100
SAFA, Core-Location,,
W3037,IBS,21.483600,39.244576
W2371,GF,21.352000,39.638100
W5318,GF,19.129791,41.084000
W4942,GF,19.813602,41.610697
W2235,GF,21.448100,39.280100
W4394,IBS,21.420886,39.879214
W4395,IBS,21.421053,39.878833
W2925,IBS,21.288300,40.418100
W4390,IBS,21.420267,39.880822
W4391,IBS,21.420447,39.880386
W4392,IBS,21.420586,39.879964
W4393,IBS,21.421053,39.878833
W2138,RT,21.486781,39.188530
W2011,RT,21.508610,39.166908
W4859,GF,19.577000,41.904100
W2530,GF,21.572062,40.465333
W3092,GF,19.650099,41.715400
W5877,GF,21.492441,39.266093
W5876,GF,21.490200,39.243000
W3321,RT,21.550347,39.283005
W5425,GF,19.230030,41.209420
W2539,COW,21.486450,39.199910
W3098,GF,21.286267,39.245334
W3624,RT,21.450453,39.846693
W5973,COW,21.446122,39.249970
W2898,GF,21.490436,39.251948
W5527,RT,21.453200,39.803500
W5577,RT,21.496181,39.798340
W2301,RT,21.574670,39.176686
W3126,COW,21.766472,39.159460
W5670,GF,20.628300,40.738700
W3127,GF,21.290312,39.272124
W3249,GF,21.309240,39.146180
W3160,GF,21.312274,39.278031
W2563,GF,21.442224,40.473992
W3258,GF,21.339422,39.201015
W4817,RT,21.398527,39.283430
W4036,GF,21.378553,39.896471
W2128,RT,21.544333,39.183356
W6132,GF,21.436940,39.271530
W6538,RT,21.561237,39.215293
W3615,RT,21.460430,39.803805
W4170,RT,21.456083,40.485615
W3365,GF,21.487238,39.238451
W5659,GF,18.748936,41.302075
W4860,GF,19.675700,41.933300
W6090,GF,21.646775,39.118536
W5419,GF,19.609496,40.920121
W4814,RT,21.305998,39.268715
W4571,RT,21.373313,39.877263
W5573,GF,21.546986,39.773936
W2518,RT,21.437576,40.482790
W4821,RT,21.316900,39.252673
W5624,RT,21.470936,39.780958
W3638,RT,21.476677,39.780188
W3613,RT,21.527510,39.800600
W2562,GF,21.430018,40.483123
W4479,RT,21.531300,39.780358
W4833,RT,21.774232,39.098210
W4990,GF,20.149858,41.319315
W1921,GF,19.392200,42.015500
W4820,RT,21.308834,39.250812
W4815,RT,21.322177,39.266842
W2399,GF,21.356800,39.872800
W2448,RT,21.458800,39.848300
W3190,RT,21.569120,39.766941
W3636,RT,21.460493,39.847442
W4853,RT,21.417145,39.474677
W2495,RT,21.533780,39.795680
W6444,RT,21.540565,39.794290
W2801,RT,21.626210,39.167600
W2334,RT,21.597368,39.258081
W5428,GF,18.701700,41.374400
W4998,GF,20.205780,41.217900
W6174,RT,21.327402,39.261655
W2916,IBS,21.496200,39.234600
W5570,GF,21.572470,39.792360
W5562,GF,19.545312,41.102153
W4993,GF,20.052800,41.349800
W5526,RT,21.477935,39.805118
W4400,RT,21.455697,39.251863
W5643,RT,21.495383,39.248042
W3859,RT,21.379893,39.834186
W3796,GF,21.495250,39.238650
W2109,RT,21.571486,39.158558
W2103,RT,21.593948,39.143665
W4944,GF,21.664970,39.101120
W3503,GF,21.499078,39.235281
W2841,RT,21.503628,39.166540
W4999,GF,20.235152,41.216550
W4271,RT,21.239015,40.452453
W6261,GF,21.356287,40.242443
W4124,RT,21.298839,40.447650
W2085,RT,21.477637,39.841797
W5987,GF,21.358020,40.217367
W2905,IBS,21.513600,39.174700
W5873,RT,21.473838,39.214223
W2980,IBS,21.365300,39.892400
W5890,RT,21.461942,39.245200
W3596,RT,21.611343,39.215115
W3572,RT,21.622638,39.199601
W2844,RT,21.627400,39.184200
W4671,RT,21.549636,39.161420
W4221,RT,21.558030,39.217850
W2344,RT,21.569896,39.207153
W7006,GF,21.423997,39.841843
W4816,RT,21.394495,39.273498
W3389,RT,21.361360,39.876573
W2482,GF,21.572320,39.782451
W2845,RT,21.630310,39.166070
W3095,GF,21.760974,39.232970
W4897,RT,19.865800,41.566800
W5408,GF,20.443200,40.880800
W4070,RT,21.552288,39.766252
W5514,GF,21.559328,39.770110
W2383,RT,21.456168,39.808936
W3171,RT,21.461128,39.809403
W2140,RT,21.610350,39.140419
W2503,RT,21.277728,40.409203
W3601,GF,21.544080,39.158417
W2275,IBS,21.665040,39.109110
W3031,GF,21.775543,39.254155
W3257,RT,21.784589,39.215050
W3189,RT,21.478523,39.798216
W5629,RT,21.481878,39.799283
W3915,RT,21.649390,39.233380
W3563,RT,21.555477,39.204040
W2866,RT,21.613996,39.135586
W2760,GF,19.967012,40.627058
W3000,GF,20.484777,41.416018
W3200,GF,20.606300,41.411400
W6448,RT,21.318410,39.919690
W5504,GF,21.327681,39.950153
W6388,GF,21.361965,39.806182
W2549,GF,21.264070,40.398483
W4477,RT,21.445960,39.791670
W6367,GF,21.305560,39.920880
W2545,RT,21.275027,40.426682
W3625,RT,21.449972,39.800997
W2365,GF,21.593915,39.748305
W6500,GF,21.323085,39.938158
W3583,RT,21.558398,39.222982
W2216,RT,21.575868,39.212235
W4353,GF,21.747902,39.152972
W3261,RT,21.771600,39.178910
W1793,GF,20.036238,41.487543
W6466,GF,21.330145,39.950557
W5341,GF,21.861500,39.764600
W5414,GF,20.124500,40.946500
W6386,GF,20.247117,41.617293
W6391,GF,21.302337,39.883605
W5345,GF,21.919000,39.818850
W3653,RT,21.442506,39.796853
W3313,GF,20.163100,41.386900
W2446,GF,21.328486,39.942338
W2249,RT,21.568313,39.113670
W4063,RT,21.444493,39.765336
W2123,RT,21.569666,39.180206
W2190,RT,21.583255,39.174318
W2931,IBS,21.558800,39.125000
W2424,RT,21.352455,39.893588
W2529,GF,21.533310,40.475067
W3591,RT,21.549355,39.139211
W4068,GF,21.487705,39.972667
W3837,RT,21.284832,40.398247
W5412,GF,20.231600,41.061000
W4389,RT,21.431906,39.849767
W2505,RT,21.273297,40.418188
W2663,GF,21.224153,39.833443
W3950,GF,21.475783,40.552788
W2244,RT,21.589300,39.133320
W6456,RT,21.492045,39.799040
W4293,RT,21.516431,39.159028
W2322,RT,21.617163,39.173848
W3602,RT,21.451867,39.841868
W2536,GF,21.308750,40.413688
W2408,RT,21.457160,39.835393
W5851,GF,21.237402,39.832068
W4879,RT,20.019300,41.454100
W4852,RT,21.407315,39.474272
W2222,RT,21.554603,39.191230
W4234,GF,21.359827,40.508345
W5399,GF,20.618700,40.930800
W5528,RT,21.440836,39.806961
W3691,GF,22.786672,39.019663
W5449,GF,22.819493,39.039175
W5364,GF,21.534300,40.949500
W5363,GF,21.571400,40.764200
W3228,GF,19.795300,41.696800
W4868,GF,19.808700,41.719600
W4994,GF,20.096700,41.297000
W4995,GF,20.122700,41.285500
W4255,RT,21.227340,40.361298
W5692,GF,21.229358,40.377562
W2553,GF,21.304261,40.432000
W2576,RT,21.261153,40.444773
W4361,RT,21.282965,40.452518
W3157,GF,21.424582,39.339807
W3022,GF,21.505748,39.325975
W2812,RT,21.548673,39.213545
W2814,RT,21.548707,39.228980
W4642,IBS,21.551730,39.173700
W3645,RT,21.442382,39.864057
W4461,RT,21.385926,39.296946
W6056,GF,22.108900,39.170300
W6081,GF,22.564300,39.182600
W3566,RT,21.485017,39.221622
W3241,GF,19.598287,41.967567
W2803,RT,21.546390,39.202695
W3231,GF,19.634955,41.991805
W5416,GF,19.963000,40.804100
W3158,GF,20.043171,41.446563
W5415,GF,20.114296,40.880592
W2824,RT,21.477900,39.263900
W6143,RT,21.505462,39.276035
W2262,RT,21.529065,39.185046
W4463,RT,21.280433,40.456745
W4451,RT,21.804850,39.055950
W5313,GF,22.587600,39.079312
W5708,GF,21.551860,39.130843
W1955,GF,19.988065,41.478252
W5666,GF,20.833800,40.892400
W3439,RT,18.976465,41.304263
W4845,GF,19.909827,41.265367
W3215,GF,19.982142,41.491618
W4131,GF,21.347200,40.472700
